shot,bitstring
951,11111111111111111111
952,11111111111000000001
953,11101111111010000001
954,00000000000000000100
955,00000000000011101110
956,00000000000000000010
957,11111111111111111111
958,00000000000000000000
959,00000000000000100000
960,11111111111111111111
961,00000000000000000000
962,00000000000000000000
963,11111111111111111111
964,00000000000000000000
965,11111111111111111111
966,00000000000000000000
967,11111111111111111111
968,11111111111111111111
969,11111111111111111111
970,00000000000000000010
971,11111011111111111111
972,11111111111111101111
973,00000000000000000010
974,00000000000000000000
975,00000000000000000000
976,00000000010000000010
977,11111111101111111111
978,00000000000000010000
979,00000000000000000000
980,11111111110000000001
981,11111111111111101111
982,10111010111111111101
983,11011111100100000001
984,00000000001000000000
985,11111111111110111111
986,11111111111111101111
987,00000000000000000010
988,11111111111111111111
989,11011111111111111111
990,11111111111111111111
991,00000000000000000000
992,11111111111111111111
993,11111111110101001111
994,00110001100111111110
995,00000000011000000000
996,11111111111111111111
997,00010000000000000000
998,11111111111111111111
999,11111111111011111111
1000,11101011111111111111
1001,00010000010000010100
1002,11111111111111111111
1003,11111111111110000001
1004,11111111111111111111
1005,00000000000000000000
1006,00000000000000000000
1007,11110110111111111111
1008,11101111110111100001
1009,00000000000000000010
1010,11111111111111111111
1011,11101111111111111111
1012,11111111111111111111
1013,11110101111111111110
1014,00001000000000101010
1015,11111111111111111111
1016,11111111111111101111
1017,10111111111111101111
1018,01000000000000000000
1019,11101111110100111111
1020,00000000111111101000
1021,01000011000000000000
1022,11111111111111111101
1023,00000010000000000000
1024,01011111100000100100
1025,00000000000000000001
1026,11111110111111011011
1027,00000000000000000010
1028,00000000000000000000
1029,11111111111111111101
1030,11111111101111011111
1031,00000000000000000000
1032,11111111111111111111
1033,11101011111111111111
1034,11111111111111111111
1035,11111111101111111111
1036,11111111111111101111
1037,11111111111111111101
1038,01111101111111111111
1039,11111111111111110111
1040,11111100101111101111
1041,11111111111111110001
1042,11111111111111111101
1043,00000000000000000000
1044,11111111011111111111
1045,00000000000000000000
1046,11111111111111101101
1047,00000000000000000000
1048,11111110111111111101
1049,00000000000000000000
1050,00000000000000000010
1051,11111111111111111101
1052,11111111111110111111
1053,00000000000000000000
1054,11111111111111111101
1055,11111111111111111111
1056,00000000000000000000
1057,11111110011111101111
1058,00000000000000000000
1059,00000000000000000000
1060,11111111011111111011
1061,00000000000000000011
1062,00000000000000001000
1063,00100000000000001000
1064,11111111111111100001
1065,11011001011111111111
1066,00000000000000000000
1067,00000001111111111110
1068,11111111111000000011
1069,11101111111111110001
1070,00000000000000000010
1071,11111111101111111111
1072,00000000000000000010
1073,00000000000000000010
1074,11111111111111111111
1075,11111111111111111111
1076,11111011111111111111
1077,11111111111110101111
1078,00000000000000000001
1079,11101111010000011111
1080,00000000000000000000
1081,00000000000000000000
1082,11001111100111111111
1083,11111111111111111101
1084,10011110001100111111
1085,00010000000000000000
1086,00000000000000100010
1087,00000000000000000000
1088,11111111111111111111
1089,11111111111011111111
1090,00000000000000000000
1091,11111111110000000011
1092,11111111111111111111
1093,11111111111111011111
1094,00000000000000000000
1095,00000000000000000000
1096,00000000100000000000
1097,00100000001000000010
1098,00000000000000000000
1099,00000000000000000010
1100,00010000000000000010
1101,11111111111111111111
1102,11111110111111111111
1103,00000000000000000000
1104,11110000000000000001
1105,11111111111111111111
1106,00000010000010000000
1107,00010000000000001000
1108,00000000000000000000
1109,00000000000000000000
1110,11111111111111111111
1111,00000011111111111110
1112,11111111110111110111
1113,00000000000000000000
1114,00000000000000000000
1115,11111111111111110111
1116,11011101111111111111
1117,00000000001011111110
1118,11111111111111111111
1119,00000000000000000010
1120,11111111111111111101
1121,00000000000000000010
1122,00000000000000010000
1123,11111111101110111101
1124,01000000000000000000
1125,11111111111111111111
1126,11111111111111111111
1127,00000000000000000000
1128,00000000000000000010
1129,11111111111111111111
1130,00010000000000101000
1131,00000000000000000000
1132,10000000000000000000
1133,00000000000000000000
1134,11111111111111111111
1135,00000000000000000010
1136,00000000000000000000
1137,00000000000000000000
1138,11111111111111111111
1139,00000000000000000000
1140,00000000000000000010
1141,11111110000000000001
1142,11101111111111101111
1143,11111101111111111111
1144,00000000000000000010
1145,11111110010111011111
1146,00000000000000000010
1147,11111011111111111111
1148,11110011000000100001
1149,00000000000000000000
1150,00000000000000000010
1151,11111111111111111111
1152,01110011001010000001
1153,11111111101111111111
1154,11111111111111111001
1155,00000000000000000000
1156,00000000010000000000
1157,00000000000000000000
1158,11111111111111111101
1159,00000000000000000000
1160,11111111111111111101
1161,11111111111110111111
1162,00000000011000000000
1163,00000000000000001101
1164,11111111101111111111
1165,00000000000000000000
1166,11111111111110111111
1167,11111111111110111111
1168,00000000000000000000
1169,11100000000000000001
1170,00000000000000000000
1171,00000000000000000010
1172,00000000000000000000
1173,11111111111111111111
1174,00000010000000000010
1175,11111111111111111101
1176,11111111110111111111
1177,00000010000000000000
1178,00000000000000000000
1179,11111111110111101111
1180,11111111111111101111
1181,00011011101110111110
1182,00000000000000000000
1183,00000000000000000000
1184,11101110101111000001
1185,11110111111111111111
1186,11111111111111111111
1187,00000000000000000000
1188,00000000000000000000
1189,11111111111111101111
1190,11111111111111111111
1191,00000010000000000000
1192,11111111111111111111
1193,11111111111111111111
1194,11111111111111111111
1195,11111111111100000001
1196,00000000000000000010
1197,00000000000000000010
1198,00000000000000000010
1199,00000000000000000010
1200,01011111111111111110
1201,11111111111111111111
1202,00010000000000000000
1203,11010000000000000001
1204,11111111111111111111
1205,00000000010000000000
1206,11111111111111111111
1207,00000000000000000000
1208,00000000000000000000
1209,01100001111111110111
1210,01110111111111111111
1211,01100111111111111111
1212,11111111111111101111
1213,11111111111111111101
1214,00010000001111111111
1215,11111111111111111111
1216,11111111111111111111
1217,00010000000000101010
1218,00000000000000100100
1219,11111101111100000001
1220,00000000100000000000
1221,11101111100000001001
1222,00000000000000000011
1223,10111111111111111111
1224,11111111111111111111
1225,11111111111111111111
1226,00000010000000000000
1227,11101111111110111111
1228,11111111111011111111
1229,00000000000000000010
1230,11111111111111111111
1231,11111111111111111101
1232,00000000000000010000
1233,00000000000000000010
1234,01000000000000000000
1235,11111111111110111101
1236,11111111111111111111
1237,00000000000000001000
1238,11111111110111111111
1239,11111111111111111111
1240,00000000000000000010
1241,11111111111111111111
1242,11111111011111111111
1243,11111111111111111111
1244,11111111110111111111
1245,11111111111111111111
1246,00010000000000111110
1247,11111100111111110111
1248,11111111111111111111
1249,00000000000000000000
1250,11111111111111111101
1251,11111111111111111111
1252,11111101111111111111
1253,00000000000000000010
1254,00000000000000000100
1255,11111111111111111111
1256,11111111111111111111
1257,00000000000000000000
1258,00000000000000000010
1259,01010001101111111110
1260,00000000000000000010
1261,00000000000000000000
1262,11111101111111111111
1263,11111111111111111111
1264,11111101111111111111
1265,00000000000000000000
1266,11111111111111101101
1267,01111011000000000010
1268,11111110110111111111
1269,11111111111111111111
1270,11011110111111111111
1271,11111111111111111101
1272,11101111110111110111
1273,00000000000000000000
1274,11111111111111111111
1275,00000000000000000000
1276,11111111111111111111
1277,00000000000000000010
1278,11111111111101111111
1279,11111111111111111111
1280,00000000000000000000
1281,00000000000000000000
1282,00000000000000000001
1283,00110101000000000000
1284,10111111111111111111
1285,00010000000000000000
1286,10010001110111111111
1287,11111111111111111111
1288,00000000000000000000
1289,11111111111111111111
1290,11111111111111111111
1291,00000000000000000000
1292,11111111111111111111
1293,01110001111111111101
1294,11111111011100000001
1295,11111111111110111111
1296,11111111111111111111
1297,11101111111111110011
1298,11111111111111111101
1299,11101111111111111111
1300,11111111111111111111
1301,00010000000000000000
1302,01111111111101111100
1303,00000000000000000000
1304,11101101111111111101
1305,00000000000000000000
1306,00000000000100000000
1307,11111111111111101111
1308,11111111110111111111
1309,00000000000000000010
1310,11111111111111111111
1311,11111111111111100111
1312,11111111011111111111
1313,00000000000000000000
1314,00000000000000000100
1315,00000000000000000101
1316,00000000000000000100
1317,11111101111111111011
1318,00000000000000111110
1319,11111111111111111011
1320,00000000000000000010
1321,00000111111110111010
1322,00000000000000000100
1323,11111111111111111011
1324,11111111111111111011
1325,00010000100000000110
1326,00000010000000000101
1327,00000000001000000110
1328,00000001111100011010
1329,11111101111111111111
1330,00010000000000000110
1331,11111111111111111001
1332,11111111111111111011
1333,11111111111111111011
1334,00000000000000000100
1335,00000010000000000100
1336,11111111111111110011
1337,00100000000011111010
1338,11111101111111111011
1339,11111111111111111011
1340,11110111111111111011
1341,11111101111111101010
1342,11111111111111111101
1343,00000010000000000100
1344,00000000000000000100
1345,00000000000100000100
1346,11111111111111111011
1347,00000000000000000100
1348,00000000000000000100
1349,11111111110111111011
1350,11101111111111111011
1351,00000111111111111010
1352,00000000000000000100
1353,01111111111111101011
1354,10000000000000000110
1355,00100000111111111010
1356,00000000000000010100
1357,11111111111111111011
1358,11111111111111111011
