shot,bitstring
1638,0000000110
1639,1111111111
1640,1111111111
1641,1000000000
1642,0111110111
1643,1111111111
1644,0000000001
1645,0011111111
1646,0010000001
1647,1111111111
1648,0011111111
1649,0000000000
1650,0000000000
1651,1100001011
1652,0000000000
1653,0000000000
1654,0000000010
1655,1111111111
1656,1111111111
1657,0000010000
1658,1111111111
1659,1111111111
1660,1110111111
1661,0000000000
1662,1111111111
1663,0000010110
1664,0000000000
1665,1111111111
1666,0000001110
1667,0000000100
1668,1111101111
1669,1111111111
1670,1111111111
1671,0011111111
1672,0000000000
1673,1111111111
1674,1111111111
1675,1100000001
1676,1111111111
1677,0000000000
1678,1111111111
1679,0010000000
1680,1111111111
1681,0000000000
1682,0100010000
1683,0000000100
1684,1111111111
1685,1111111111
1686,0111111110
1687,1111110001
1688,1111111111
1689,0000000010
1690,0000010010
1691,0000000000
1692,1111111111
1693,1111101111
1694,1111110111
1695,0001000000
1696,0000000000
1697,0000000000
1698,1111111111
1699,0000000000
1700,0000000000
1701,1111111111
1702,0000000000
1703,1111111111
1704,1111111111
1705,0000000000
1706,0000000000
1707,1111000001
1708,1111111111
1709,0000000000
1710,0000000000
1711,0000000000
1712,1111111111
1713,1111111111
1714,0000000000
1715,1111111111
1716,1111111111
1717,0000000000
1718,0000000000
1719,1111110111
1720,0000001000
1721,1111111111
1722,1111111111
1723,0000000000
1724,1111111111
1725,1111111111
1726,1111111111
1727,0000000000
1728,0000000000
1729,0000001000
1730,0000000000
1731,1111111111
1732,0000111110
1733,1111111111
1734,0000000000
1735,0000001000
1736,0000000100
1737,0000000000
1738,0000000000
1739,1111111111
1740,1111110111
1741,0111111110
1742,1111111111
1743,1111111111
1744,0000000000
1745,0000000000
1746,1111111111
1747,0001000000
1748,1111111111
1749,0000000000
1750,1111111111
1751,0001000000
1752,0000000000
1753,1111111111
1754,1111111111
1755,1111000001
1756,0000000000
1757,1111111111
1758,0000000000
1759,1111111111
1760,0000000000
1761,1111111111
1762,1111111111
1763,0000000000
1764,0000000000
1765,1111111110
1766,0000111110
1767,0000000000
1768,0000000000
1769,1111111111
1770,0000000000
1771,0000001110
1772,1111111111
1773,0000000010
1774,1111111111
1775,1111111111
1776,0011111111
1777,0000000000
1778,1111111101
1779,0000111110
1780,0000010000
1781,0010000010
1782,0000010000
1783,0111110111
1784,1111111111
1785,1111111111
1786,0000000000
1787,0000000000
1788,0000011110
1789,0000000000
1790,1111110111
1791,1111111111
1792,1111111111
1793,0000000000
1794,1111111111
1795,0000000000
1796,0011111110
1797,1111111111
1798,1111111111
1799,1111111111
1800,0000000000
1801,1111111111
1802,0111111111
1803,0000000000
1804,0001000000
1805,0000001100
1806,0000000000
1807,1110110111
1808,1111111111
