shot,bitstring
1274,11011111111111111111
1275,00000000000000000000
1276,00000000000000000000
1277,00000000000000000000
1278,11111111111111111111
1279,00000000000000100000
1280,11111111111111111111
1281,11101111111111111111
1282,11111111111111111111
1283,00000000000000001000
1284,11111111111111111111
1285,11111111111111111111
1286,00000000000000000000
1287,11111111111111111111
1288,11001111010000000001
1289,11111111111111111111
1290,11111010111111111111
1291,11111111111011111111
1292,11111111011011111111
1293,11101111111111111111
1294,11111111111111111111
1295,00000000000000000000
1296,00000000000000000000
1297,11110111111111101111
1298,11111111111111111111
1299,11111111111111011111
1300,11111111111111111111
1301,11111101111111111111
1302,00000000001000000000
1303,00000000000000000000
1304,00100001010000000000
1305,11111111111111111111
1306,11111111111110111111
1307,00000000000000000000
1308,00000000000000000000
1309,11111100000000000001
1310,11111111111111111111
1311,11111111111111111101
1312,00000000000000000000
1313,11111111111110101111
1314,11111100111111111111
1315,11111111111111100001
1316,00000000000000000000
1317,11111111111111111111
1318,00110011000000000000
1319,01010001000000010001
1320,00000000000000000000
1321,10101111111111111111
1322,01111111111111111111
1323,01001000111101111110
1324,11111111111111111111
1325,11101111111111011111
1326,00000000000000001000
1327,00000000000000000000
1328,10001110011011011110
1329,00000000000000000000
1330,01000010000000000000
1331,11111111111111101111
1332,00000000000000000000
1333,00000000000000000000
1334,11111111111111111111
1335,11111111110111111111
1336,00000000000000000000
1337,00000010000000000000
1338,11111111011111111111
1339,00000000000000000000
1340,00001010001110111110
1341,00000000000000000010
1342,11111111011111111110
1343,11111111111111110111
1344,01100111000000000001
1345,11111111111111111111
1346,00000000000000000000
1347,11111111111111111111
1348,00000000000000000000
1349,11111111111111111111
1350,11111111111111111111
1351,11101111111100111111
1352,00000000010000000000
1353,00000000000000000000
1354,00000000000000000000
1355,00010000000000000000
1356,11111101011111111111
1357,11111111111111011111
1358,00000000000000000000
